,Fossil Gas,Nuclear,Solar,Wind Onshore
2015-04-19 02:00:00+02:00,0.0,,0.0,0.209
2015-04-19 03:00:00+02:00,0.0,,0.0,0.19799999999999998
2015-04-19 04:00:00+02:00,0.0,,0.0,0.19799999999999998
2015-04-19 05:00:00+02:00,0.0,,0.0,0.19799999999999998
2015-04-19 06:00:00+02:00,0.0,,0.0,0.209
2015-04-19 07:00:00+02:00,0.0,,0.28700000000000003,0.209
2015-04-19 08:00:00+02:00,0.0,,0.984,0.19799999999999998
2015-04-19 09:00:00+02:00,0.0,,1.722,0.154
2015-04-19 10:00:00+02:00,0.0,,2.337,0.088
2015-04-19 11:00:00+02:00,0.0,,2.829,0.066
2015-04-19 12:00:00+02:00,0.0,,3.198,0.033
2015-04-19 13:00:00+02:00,0.0,,3.2800000000000002,0.022
2015-04-19 14:00:00+02:00,0.0,,3.116,0.044
2015-04-19 15:00:00+02:00,0.0,,2.87,0.05499999999999999
2015-04-19 16:00:00+02:00,0.0,,2.419,0.077
2015-04-19 17:00:00+02:00,0.0,,1.6400000000000001,0.088
2015-04-19 18:00:00+02:00,0.0,,0.861,0.077
2015-04-19 19:00:00+02:00,0.0,,0.20500000000000002,0.066
2015-04-19 20:00:00+02:00,0.0,,0.0,0.066
2015-04-19 21:00:00+02:00,0.0,,0.0,0.077
2015-04-19 22:00:00+02:00,0.0,,0.0,0.066
2015-04-19 23:00:00+02:00,0.0,,0.0,0.044
2015-04-20 00:00:00+02:00,0.0,,0.0,0.022
2015-04-20 01:00:00+02:00,0.0,,0.0,0.011
2015-04-20 02:00:00+02:00,0.0,,0.0,0.0
2015-04-20 03:00:00+02:00,0.0,,0.0,0.0
2015-04-20 04:00:00+02:00,0.0,,0.0,0.011
2015-04-20 05:00:00+02:00,0.0,,0.0,0.011
2015-04-20 06:00:00+02:00,0.0,,0.041,0.033
2015-04-20 07:00:00+02:00,0.0,,0.738,0.044
2015-04-20 08:00:00+02:00,0.0,,2.419,0.033
2015-04-20 09:00:00+02:00,0.0,,4.346,0.011
2015-04-20 10:00:00+02:00,0.0,,5.945,0.011
2015-04-20 11:00:00+02:00,0.0,,6.970000000000001,0.044
2015-04-20 12:00:00+02:00,0.0,,7.503,0.05499999999999999
2015-04-20 13:00:00+02:00,0.0,,7.462000000000001,0.088
2015-04-20 14:00:00+02:00,0.0,,6.929,0.09899999999999999
2015-04-20 15:00:00+02:00,0.0,,6.191,0.10999999999999999
2015-04-20 16:00:00+02:00,0.0,,5.289000000000001,0.121
2015-04-20 17:00:00+02:00,0.0,,3.813,0.10999999999999999
2015-04-20 18:00:00+02:00,0.0,,1.968,0.09899999999999999
2015-04-20 19:00:00+02:00,0.0,,0.533,0.077
2015-04-20 20:00:00+02:00,0.0,,0.0,0.077
2015-04-20 21:00:00+02:00,0.0,,0.0,0.09899999999999999
2015-04-20 22:00:00+02:00,0.0,,0.0,0.066
2015-04-20 23:00:00+02:00,0.0,,0.0,0.088
2015-04-21 00:00:00+02:00,0.0,16.464,0.0,0.143
2015-04-21 01:00:00+02:00,0.0,16.464,0.0,0.16499999999999998
2015-04-21 02:00:00+02:00,0.0,16.476,0.0,0.187
2015-04-21 03:00:00+02:00,0.0,16.476,0.0,0.187
2015-04-21 04:00:00+02:00,0.0,16.488,0.0,0.16499999999999998
2015-04-21 05:00:00+02:00,0.0,16.5,0.0,0.154
2015-04-21 06:00:00+02:00,0.0,16.5,0.041,0.154
2015-04-21 07:00:00+02:00,0.0,16.5,0.615,0.154
2015-04-21 08:00:00+02:00,0.0,16.464,1.968,0.121
2015-04-21 09:00:00+02:00,0.0,16.452,3.4850000000000003,0.077
2015-04-21 10:00:00+02:00,0.0,16.392,4.756,0.066
2015-04-21 11:00:00+02:00,0.0,16.392,5.658,0.05499999999999999
2015-04-21 12:00:00+02:00,0.0,16.38,6.109,0.066
2015-04-21 13:00:00+02:00,0.0,16.368000000000002,6.232,0.066
2015-04-21 14:00:00+02:00,0.0,16.308,5.986000000000001,0.088
2015-04-21 15:00:00+02:00,0.0,16.332,5.412,0.09899999999999999
2015-04-21 16:00:00+02:00,0.0,16.332,4.428,0.088
2015-04-21 17:00:00+02:00,0.0,16.332,3.116,0.088
2015-04-21 18:00:00+02:00,0.0,16.344,1.599,0.066
2015-04-21 19:00:00+02:00,0.0,16.32,0.451,0.066
2015-04-21 20:00:00+02:00,0.0,16.344,0.0,0.088
2015-04-21 21:00:00+02:00,0.0,16.368000000000002,0.0,0.088
2015-04-21 22:00:00+02:00,0.0,16.38,0.0,0.077
2015-04-21 23:00:00+02:00,0.0,16.428,0.0,0.088
2015-04-22 00:00:00+02:00,,16.464,0.0,0.088
2015-04-22 01:00:00+02:00,,16.476,0.0,0.10999999999999999
2015-04-22 02:00:00+02:00,,16.488,0.0,0.10999999999999999
2015-04-22 03:00:00+02:00,,16.476,0.0,0.10999999999999999
2015-04-22 04:00:00+02:00,,16.5,0.0,0.132
2015-04-22 05:00:00+02:00,,16.512,0.0,0.132
2015-04-22 06:00:00+02:00,,16.524,0.041,0.121
2015-04-22 07:00:00+02:00,,16.512,0.779,0.09899999999999999
2015-04-22 08:00:00+02:00,,16.5,2.501,0.09899999999999999
2015-04-22 09:00:00+02:00,,16.452,4.346,0.05499999999999999
2015-04-22 10:00:00+02:00,,16.404,5.863,0.022
2015-04-22 11:00:00+02:00,,16.368000000000002,6.847,0.011
2015-04-22 12:00:00+02:00,,16.356,7.38,0.011
2015-04-22 13:00:00+02:00,,16.332,7.503,0.033
2015-04-22 14:00:00+02:00,,16.38,7.257000000000001,0.05499999999999999
2015-04-22 15:00:00+02:00,,16.392,6.5600000000000005,0.05499999999999999
2015-04-22 16:00:00+02:00,,16.332,5.371,0.05499999999999999
2015-04-22 17:00:00+02:00,,16.32,3.7720000000000002,0.05499999999999999
2015-04-22 18:00:00+02:00,,16.332,1.968,0.044
2015-04-22 19:00:00+02:00,,16.332,0.5740000000000001,0.033
2015-04-22 20:00:00+02:00,,16.356,0.041,0.033
2015-04-22 21:00:00+02:00,,16.368000000000002,0.0,0.022
2015-04-22 22:00:00+02:00,,16.38,0.0,0.033
2015-04-22 23:00:00+02:00,,16.416,0.0,0.044
2015-04-23 00:00:00+02:00,,16.452,0.0,0.022
2015-04-23 01:00:00+02:00,,16.464,0.0,0.022
2015-04-23 02:00:00+02:00,,16.476,0.0,0.011
2015-04-23 03:00:00+02:00,,16.476,0.0,0.011
2015-04-23 04:00:00+02:00,,16.476,0.0,0.044
2015-04-23 05:00:00+02:00,,16.488,0.0,0.044
2015-04-23 06:00:00+02:00,,16.452,0.041,0.022
2015-04-23 07:00:00+02:00,,16.536,0.779,0.022
2015-04-23 08:00:00+02:00,,16.548000000000002,2.419,0.011
2015-04-23 09:00:00+02:00,,16.476,4.264,0.011
2015-04-23 10:00:00+02:00,,16.476,5.781000000000001,0.0
2015-04-23 11:00:00+02:00,,16.512,6.806,0.011
2015-04-23 12:00:00+02:00,,16.464,7.339,0.033
2015-04-23 13:00:00+02:00,,16.464,7.462000000000001,0.05499999999999999
2015-04-23 14:00:00+02:00,,16.44,7.175000000000001,0.066
2015-04-23 15:00:00+02:00,,16.38,6.478000000000001,0.05499999999999999
2015-04-23 16:00:00+02:00,,16.368000000000002,5.248,0.044
2015-04-23 17:00:00+02:00,,16.416,3.649,0.033
2015-04-23 18:00:00+02:00,,16.404,1.927,0.033
2015-04-23 19:00:00+02:00,,16.428,0.5740000000000001,0.033
2015-04-23 20:00:00+02:00,,16.428,0.041,0.044
2015-04-23 21:00:00+02:00,,16.428,0.0,0.022
2015-04-23 22:00:00+02:00,,16.452,0.0,0.022
2015-04-23 23:00:00+02:00,,16.476,0.0,0.022
2015-04-24 00:00:00+02:00,0.0,,0.0,0.022
2015-04-24 01:00:00+02:00,0.0,,0.0,0.033
2015-04-24 02:00:00+02:00,0.0,,0.0,0.044
2015-04-24 03:00:00+02:00,0.0,,0.0,0.05499999999999999
2015-04-24 04:00:00+02:00,0.0,,0.0,0.044
2015-04-24 05:00:00+02:00,0.0,,0.0,0.033
2015-04-24 06:00:00+02:00,0.0,,0.041,0.022
2015-04-24 07:00:00+02:00,0.0,,0.615,0.022
2015-04-24 08:00:00+02:00,0.0,,1.845,0.011
2015-04-24 09:00:00+02:00,0.0,,3.198,0.011
2015-04-24 10:00:00+02:00,0.0,,4.305000000000001,0.011
2015-04-24 11:00:00+02:00,0.0,,5.043,0.011
2015-04-24 12:00:00+02:00,0.0,,5.453,0.011
2015-04-24 13:00:00+02:00,0.0,,5.535,0.033
2015-04-24 14:00:00+02:00,0.0,,5.289000000000001,0.05499999999999999
2015-04-24 15:00:00+02:00,0.0,,4.756,0.05499999999999999
2015-04-24 16:00:00+02:00,0.0,,3.895,0.05499999999999999
2015-04-24 17:00:00+02:00,0.0,,2.624,0.05499999999999999
2015-04-24 18:00:00+02:00,0.0,,1.435,0.044
2015-04-24 19:00:00+02:00,0.0,,0.451,0.044
2015-04-24 20:00:00+02:00,0.0,,0.041,0.033
2015-04-24 21:00:00+02:00,0.0,,0.0,0.011
2015-04-24 22:00:00+02:00,0.0,,0.0,0.011
2015-04-24 23:00:00+02:00,0.0,,0.0,0.011
2015-04-25 00:00:00+02:00,0.0,,0.0,0.022
2015-04-25 01:00:00+02:00,0.0,,0.0,0.044
2015-04-25 02:00:00+02:00,0.0,,0.0,0.077
2015-04-25 03:00:00+02:00,0.0,,0.0,0.077
2015-04-25 04:00:00+02:00,0.0,,0.0,0.066
2015-04-25 05:00:00+02:00,0.0,,0.0,0.09899999999999999
2015-04-25 06:00:00+02:00,0.0,,0.041,0.143
2015-04-25 07:00:00+02:00,0.0,,0.328,0.16499999999999998
2015-04-25 08:00:00+02:00,0.0,,0.779,0.154
2015-04-25 09:00:00+02:00,0.0,,1.435,0.132
2015-04-25 10:00:00+02:00,0.0,,2.173,0.066
2015-04-25 11:00:00+02:00,0.0,,2.583,0.05499999999999999
2015-04-25 12:00:00+02:00,0.0,,2.501,0.044
2015-04-25 13:00:00+02:00,0.0,,1.968,0.088
2015-04-25 14:00:00+02:00,0.0,,1.722,0.10999999999999999
2015-04-25 15:00:00+02:00,0.0,,1.681,0.088
2015-04-25 16:00:00+02:00,0.0,,1.189,0.044
2015-04-25 17:00:00+02:00,0.0,,0.902,0.044
2015-04-25 18:00:00+02:00,0.0,,0.451,0.066
2015-04-25 19:00:00+02:00,0.0,,0.123,0.088
2015-04-25 20:00:00+02:00,0.0,,0.0,0.09899999999999999
2015-04-25 21:00:00+02:00,0.0,,0.0,0.09899999999999999
2015-04-25 22:00:00+02:00,0.0,,0.0,0.09899999999999999
2015-04-25 23:00:00+02:00,0.0,,0.0,0.09899999999999999
2015-04-26 00:00:00+02:00,0.0,,0.0,0.088
2015-04-26 01:00:00+02:00,0.0,,0.0,0.077
2015-04-26 02:00:00+02:00,0.0,,0.0,0.09899999999999999
2015-04-26 03:00:00+02:00,0.0,,0.0,0.088
2015-04-26 04:00:00+02:00,0.0,,0.0,0.088
2015-04-26 05:00:00+02:00,0.0,,0.0,0.05499999999999999
2015-04-26 06:00:00+02:00,0.0,,0.0,0.05499999999999999
2015-04-26 07:00:00+02:00,0.0,,0.20500000000000002,0.05499999999999999
2015-04-26 08:00:00+02:00,0.0,,0.5740000000000001,0.033
2015-04-26 09:00:00+02:00,0.0,,0.902,0.033
2015-04-26 10:00:00+02:00,0.0,,1.353,0.022
2015-04-26 11:00:00+02:00,0.0,,1.804,0.033
2015-04-26 12:00:00+02:00,0.0,,1.8860000000000001,0.044
2015-04-26 13:00:00+02:00,0.0,,1.8860000000000001,0.05499999999999999
2015-04-26 14:00:00+02:00,0.0,,1.681,0.044
2015-04-26 15:00:00+02:00,0.0,,1.23,0.044
2015-04-26 16:00:00+02:00,0.0,,1.066,0.066
2015-04-26 17:00:00+02:00,0.0,,0.861,0.05499999999999999
2015-04-26 18:00:00+02:00,0.0,,0.41000000000000003,0.044
2015-04-26 19:00:00+02:00,0.0,,0.164,0.033
2015-04-26 20:00:00+02:00,0.0,,0.0,0.044
2015-04-26 21:00:00+02:00,0.0,,0.0,0.033
2015-04-26 22:00:00+02:00,0.0,,0.0,0.033
2015-04-26 23:00:00+02:00,0.0,,0.0,0.022
2015-04-27 00:00:00+02:00,0.0,,0.0,0.033
2015-04-27 01:00:00+02:00,0.0,,0.0,0.011
2015-04-27 02:00:00+02:00,0.0,,0.0,0.033
2015-04-27 03:00:00+02:00,0.0,,0.0,0.022
2015-04-27 04:00:00+02:00,0.0,,0.0,0.022
2015-04-27 05:00:00+02:00,0.0,,0.0,0.022
2015-04-27 06:00:00+02:00,0.0,,0.041,0.011
2015-04-27 07:00:00+02:00,0.0,,0.41000000000000003,0.0
2015-04-27 08:00:00+02:00,0.0,,1.189,0.0
2015-04-27 09:00:00+02:00,0.0,,2.255,0.022
2015-04-27 10:00:00+02:00,0.0,,3.116,0.05499999999999999
2015-04-27 11:00:00+02:00,0.0,,3.813,0.066
2015-04-27 12:00:00+02:00,0.0,,4.141,0.077
2015-04-27 13:00:00+02:00,0.0,,4.018,0.09899999999999999
2015-04-27 14:00:00+02:00,0.0,,4.059,0.077
2015-04-27 15:00:00+02:00,0.0,,3.69,0.09899999999999999
2015-04-27 16:00:00+02:00,0.0,,2.829,0.088
2015-04-27 17:00:00+02:00,0.0,,1.6400000000000001,0.09899999999999999
2015-04-27 18:00:00+02:00,0.0,,0.738,0.09899999999999999
2015-04-27 19:00:00+02:00,0.0,,0.20500000000000002,0.077
2015-04-27 20:00:00+02:00,0.0,,0.0,0.05499999999999999
2015-04-27 21:00:00+02:00,0.0,,0.0,0.05499999999999999
2015-04-27 22:00:00+02:00,0.0,,0.0,0.044
2015-04-27 23:00:00+02:00,0.0,,0.0,0.088
2015-04-28 00:00:00+02:00,0.0,,0.0,0.154
2015-04-28 01:00:00+02:00,0.0,,0.0,0.176
2015-04-28 02:00:00+02:00,0.0,,0.0,0.16499999999999998
2015-04-28 03:00:00+02:00,0.0,,0.0,0.154
2015-04-28 04:00:00+02:00,0.0,,0.0,0.16499999999999998
2015-04-28 05:00:00+02:00,0.0,,0.0,0.187
2015-04-28 06:00:00+02:00,0.0,,0.0,0.209
2015-04-28 07:00:00+02:00,0.0,,0.164,0.209
2015-04-28 08:00:00+02:00,0.0,,0.451,0.19799999999999998
2015-04-28 09:00:00+02:00,0.0,,0.8200000000000001,0.143
2015-04-28 10:00:00+02:00,0.0,,1.2710000000000001,0.10999999999999999
2015-04-28 11:00:00+02:00,0.0,,1.476,0.088
2015-04-28 12:00:00+02:00,0.0,,1.6400000000000001,0.077
2015-04-28 13:00:00+02:00,0.0,,1.6400000000000001,0.077
2015-04-28 14:00:00+02:00,0.0,,1.7630000000000001,0.077
2015-04-28 15:00:00+02:00,0.0,,1.681,0.077
2015-04-28 16:00:00+02:00,0.0,,1.7630000000000001,0.088
2015-04-28 17:00:00+02:00,0.0,,1.5170000000000001,0.088
2015-04-28 18:00:00+02:00,0.0,,1.0250000000000001,0.088
2015-04-28 19:00:00+02:00,0.0,,0.41000000000000003,0.088
2015-04-28 20:00:00+02:00,0.0,,0.041,0.05499999999999999
2015-04-28 21:00:00+02:00,0.0,,0.0,0.033
2015-04-28 22:00:00+02:00,0.0,,0.0,0.022
2015-04-28 23:00:00+02:00,0.0,,0.0,0.011
2015-04-29 00:00:00+02:00,0.0,,0.0,0.011
2015-04-29 01:00:00+02:00,0.0,,0.0,0.0
2015-04-29 02:00:00+02:00,0.0,,0.0,0.011
2015-04-29 03:00:00+02:00,0.0,,0.0,0.011
2015-04-29 04:00:00+02:00,0.0,,0.0,0.011
2015-04-29 05:00:00+02:00,0.0,,0.0,0.011
2015-04-29 06:00:00+02:00,0.0,,0.082,0.011
2015-04-29 07:00:00+02:00,0.0,,0.615,0.011
2015-04-29 08:00:00+02:00,0.0,,1.599,0.011
2015-04-29 09:00:00+02:00,0.0,,2.7470000000000003,0.011
2015-04-29 10:00:00+02:00,0.0,,3.936,0.011
2015-04-29 11:00:00+02:00,0.0,,4.715,0.011
2015-04-29 12:00:00+02:00,0.0,,5.125,0.0
2015-04-29 13:00:00+02:00,0.0,,5.166,0.011
2015-04-29 14:00:00+02:00,0.0,,4.674,0.033
2015-04-29 15:00:00+02:00,0.0,,3.7720000000000002,0.05499999999999999
2015-04-29 16:00:00+02:00,0.0,,2.911,0.05499999999999999
2015-04-29 17:00:00+02:00,0.0,,1.8860000000000001,0.05499999999999999
2015-04-29 18:00:00+02:00,0.0,,0.9430000000000001,0.05499999999999999
2015-04-29 19:00:00+02:00,0.0,,0.328,0.05499999999999999
2015-04-29 20:00:00+02:00,0.0,,0.041,0.022
2015-04-29 21:00:00+02:00,0.0,,0.0,0.011
2015-04-29 22:00:00+02:00,0.0,,0.0,0.011
2015-04-29 23:00:00+02:00,0.0,,0.0,0.011
