,Fossil Gas,Solar,Wind Onshore
2015-05-10 16:00:00+02:00,0.0,4.51,0.044
2015-05-10 17:00:00+02:00,0.0,3.321,0.044
2015-05-10 18:00:00+02:00,0.0,1.927,0.05499999999999999
2015-05-10 19:00:00+02:00,0.0,0.6970000000000001,0.05499999999999999
2015-05-10 20:00:00+02:00,0.0,0.082,0.077
2015-05-10 21:00:00+02:00,0.0,0.0,0.05499999999999999
2015-05-10 22:00:00+02:00,0.0,0.0,0.05499999999999999
2015-05-10 23:00:00+02:00,0.0,0.0,0.033
2015-05-11 00:00:00+02:00,0.0,0.0,0.022
2015-05-11 01:00:00+02:00,0.0,0.0,0.022
2015-05-11 02:00:00+02:00,0.0,0.0,0.022
2015-05-11 03:00:00+02:00,0.0,0.0,0.022
2015-05-11 04:00:00+02:00,0.0,0.0,0.033
2015-05-11 05:00:00+02:00,0.0,0.0,0.033
2015-05-11 06:00:00+02:00,0.0,0.20500000000000002,0.033
2015-05-11 07:00:00+02:00,0.0,0.9430000000000001,0.022
2015-05-11 08:00:00+02:00,0.0,2.091,0.011
2015-05-11 09:00:00+02:00,0.0,3.2800000000000002,0.011
2015-05-11 10:00:00+02:00,0.0,4.141,0.011
2015-05-11 11:00:00+02:00,0.0,4.674,0.011
2015-05-11 12:00:00+02:00,0.0,5.043,0.011
2015-05-11 13:00:00+02:00,0.0,5.125,0.022
2015-05-11 14:00:00+02:00,0.0,4.961,0.044
2015-05-11 15:00:00+02:00,0.0,4.51,0.05499999999999999
2015-05-11 16:00:00+02:00,0.0,3.7310000000000003,0.05499999999999999
2015-05-11 17:00:00+02:00,0.0,2.7470000000000003,0.05499999999999999
2015-05-11 18:00:00+02:00,0.0,1.681,0.044
2015-05-11 19:00:00+02:00,0.0,0.6970000000000001,0.033
2015-05-11 20:00:00+02:00,0.0,0.082,0.011
2015-05-11 21:00:00+02:00,0.0,0.0,0.011
2015-05-11 22:00:00+02:00,0.0,0.0,0.0
2015-05-11 23:00:00+02:00,0.0,0.0,0.0
2015-05-12 00:00:00+02:00,0.0,0.0,0.011
2015-05-12 01:00:00+02:00,0.0,0.0,0.022
2015-05-12 02:00:00+02:00,0.0,0.0,0.033
2015-05-12 03:00:00+02:00,0.0,0.0,0.044
2015-05-12 04:00:00+02:00,0.0,0.0,0.033
2015-05-12 05:00:00+02:00,0.0,0.0,0.044
2015-05-12 06:00:00+02:00,0.0,0.246,0.077
2015-05-12 07:00:00+02:00,0.0,1.107,0.088
2015-05-12 08:00:00+02:00,0.0,2.46,0.077
2015-05-12 09:00:00+02:00,0.0,3.7720000000000002,0.05499999999999999
2015-05-12 10:00:00+02:00,0.0,5.043,0.022
2015-05-12 11:00:00+02:00,0.0,5.658,0.022
2015-05-12 12:00:00+02:00,0.0,6.15,0.022
2015-05-12 13:00:00+02:00,0.0,6.478000000000001,0.022
2015-05-12 14:00:00+02:00,0.0,6.273000000000001,0.033
2015-05-12 15:00:00+02:00,0.0,5.699,0.05499999999999999
2015-05-12 16:00:00+02:00,0.0,4.674,0.077
2015-05-12 17:00:00+02:00,0.0,3.362,0.09899999999999999
2015-05-12 18:00:00+02:00,0.0,1.8860000000000001,0.088
2015-05-12 19:00:00+02:00,0.0,0.779,0.088
2015-05-12 20:00:00+02:00,0.0,0.123,0.066
2015-05-12 21:00:00+02:00,0.0,0.0,0.088
2015-05-12 22:00:00+02:00,0.0,0.0,0.132
2015-05-12 23:00:00+02:00,0.0,0.0,0.132
2015-05-13 00:00:00+02:00,0.0,0.0,0.066
2015-05-13 01:00:00+02:00,0.0,0.0,0.088
2015-05-13 02:00:00+02:00,0.0,0.0,0.077
2015-05-13 03:00:00+02:00,0.0,0.0,0.077
2015-05-13 04:00:00+02:00,0.0,0.0,0.088
2015-05-13 05:00:00+02:00,0.0,0.0,0.10999999999999999
2015-05-13 06:00:00+02:00,0.0,0.123,0.088
