,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Wind Onshore
2022-01-09 02:00:00+01:00,21.39,88.56,110.25,42.64,52.043,,11.112,0.096,22.02,148.42000000000002,,0.0,0.0
2022-01-09 03:00:00+01:00,21.16,90.2,117.11,46.74,52.775999999999996,,11.112,0.14400000000000002,22.02,153.34,,0.0,0.011
2022-01-09 04:00:00+01:00,21.39,92.66000000000001,121.03,48.38,52.775999999999996,,11.040000000000001,0.192,22.008,154.98000000000002,,0.0,0.011
2022-01-09 05:00:00+01:00,21.16,90.2,110.74,43.46,54.975,,10.776,0.096,22.14,150.06,,0.0,0.011
2022-01-09 06:00:00+01:00,21.39,90.2,109.75999999999999,41.82,54.975,,12.072000000000001,0.0,23.148,149.24,,0.0,0.022
2022-01-09 07:00:00+01:00,22.080000000000002,91.02000000000001,108.78,41.82,55.708,,12.408,0.0,23.712,148.42000000000002,,0.041,0.011
2022-01-09 08:00:00+01:00,22.080000000000002,92.66000000000001,115.14999999999999,44.28,55.708,,13.056000000000001,0.5760000000000001,23.76,150.06,,1.23,0.011
2022-01-09 09:00:00+01:00,21.39,90.2,112.7,43.46,55.708,0.0,13.128,1.08,23.868000000000002,145.14000000000001,,3.895,0.011
2022-01-09 10:00:00+01:00,21.16,90.2,110.74,42.64,55.708,0.0,13.104000000000001,1.08,23.892,144.32000000000002,,6.314,0.011
2022-01-09 11:00:00+01:00,21.39,91.02000000000001,116.62,45.1,55.708,0.0,13.368,1.032,23.88,152.52,,6.519,0.011
